ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
6a909d2f-4644-4a38-8554-2851b405b5cd,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""What happened to the sheep?""}",The boy protected them | The villagers saved them | They ran away | The wolf ate them,The wolf ate them,3,From the passage 'The Boy Who Cried Wolf': The answer is 'The wolf ate them'.,,
762c4674-21f6-4761-8d4a-dfbf6d07fcf9,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""What is the moral of this story?""}",Slow and steady wins the race | Never trust a fox | Hares are faster than tortoises | The fastest always wins,Slow and steady wins the race,0,From the passage 'The Hare and the Tortoise': The answer is 'Slow and steady wins the race'.,,
7e352d41-ec71-47f3-b560-a25ebea4da34,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""What did the Fox want?""}",The vine | Some water | The apples | The grapes,The grapes,3,From the passage 'The Fox and the Grapes': The answer is 'The grapes'.,,
7e4882e6-0e70-453b-9819-60798af425bb,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""Why did the boy cry 'Wolf'?""}",He was scared | He was lonely and wanted company | He saw a wolf | He was testing the villagers,He was lonely and wanted company,1,From the passage 'The Boy Who Cried Wolf': The answer is 'He was lonely and wanted company'.,,
7ef9bea2-ec17-47b8-9e47-bf2cc07bdc09,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""What does this story teach us?""}",Lions are dangerous | Mice are very clever | Never trust a mouse | A kindness is never wasted,A kindness is never wasted,3,From the passage 'The Lion and the Mouse': The answer is 'A kindness is never wasted'.,,
81abbebb-d31d-4b71-8044-67af6ca99498,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""What was the boy's job?""}",He was a farmer | He was a hunter | He was a woodcutter | He was a shepherd,He was a shepherd,3,From the passage 'The Boy Who Cried Wolf': The answer is 'He was a shepherd'.,,
84aee7ec-5c37-48b3-9fa1-0f132e368692,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The North Wind and the Sun"", ""passage"": ""The North Wind boasted of great strength. The Sun argued that there was great power in gentleness.\n\n\""We shall have a contest,\"" said the Sun.\n\nFar below, a man traveled a winding road. He was wearing a warm winter coat.\n\n\""As a test of strength,\"" said the Sun, \""Let us see which of us can take the coat off that man.\""\n\n\""It will be quite simple for me to force him to remove his coat,\"" bragged the Wind.\n\nThe Wind blew so hard, the birds clung to the trees. The world was filled with dust and leaves. But the harder the wind blew down the road, the tighter the shivering man clung to his coat.\n\nThen the Sun came out from behind a cloud. Sun warmed the air and the frosty ground. The man on the road unbuttoned his coat.\n\nThe sun grew slowly brighter and brighter.\n\nSoon the man felt so hot, he took off his coat and sat down in a shady spot."", ""question"": ""What happened when the Wind blew hard?""}",The man took off his coat | The man held his coat tighter | The man fell down | The man ran away,The man held his coat tighter,1,From the passage 'The North Wind and the Sun': The answer is 'The man held his coat tighter'.,,
8716942f-4986-4cea-af88-89b623a4a789,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""What does this story teach us?""}",Foxes don't like grapes | Always keep trying | People often pretend to dislike what they cannot have | Grapes grow very high,People often pretend to dislike what they cannot have,2,From the passage 'The Fox and the Grapes': The answer is 'People often pretend to dislike what they cannot have'.,,
872e9b8c-dbe3-4a90-a9e0-c22b691a05b6,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Crow and the Pitcher"", ""passage"": ""A Crow, half-dead with thirst, came upon a Pitcher which had once been full of water; but when the Crow put its beak into the mouth of the Pitcher he found that only very little water was left in it, and that he could not reach far enough down to get at it.\n\nHe tried, and he tried, but at last had to give up in despair.\n\nThen a thought came to him, and he took a pebble and dropped it into the Pitcher. Then he took another pebble and dropped it into the Pitcher. Then he took another pebble and dropped that into the Pitcher.\n\nAt last, at last, he saw the water mount up near him, and after casting in a few more pebbles he was able to quench his thirst and save his life."", ""question"": ""What is the moral of this story?""}",Crows are clever | Little by little does the trick | Water is precious | Never give up hope,Little by little does the trick,1,From the passage 'The Crow and the Pitcher': The answer is 'Little by little does the trick'.,,
8b683a36-976e-4734-bce8-2e04addeda35,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Goose That Laid the Golden Eggs"", ""passage"": ""A Man and his Wife had the good fortune to possess a Goose which laid a Golden Egg every day. Lucky though they were, they soon began to think they were not getting rich fast enough, and imagining the bird must be made of gold inside, they decided to kill it in order to secure the whole store of precious metal at once.\n\nBut when they cut it open they found it was just like any other goose.\n\nThus, they neither got rich all at once, as they had hoped, nor enjoyed any longer the daily addition to their wealth.\n\nMuch wanting more, they lost all."", ""question"": ""What was special about the Goose?""}",It was very large | It could talk | It laid golden eggs | It could fly very high,It laid golden eggs,2,From the passage 'The Goose That Laid the Golden Eggs': The answer is 'It laid golden eggs'.,,
8cdc35e7-3037-4d32-9a8a-9ed4c3e231ad,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""What is the moral of this story?""}",Never trust a fox | Hares are faster than tortoises | The fastest always wins | Slow and steady wins the race,Slow and steady wins the race,3,From the passage 'The Hare and the Tortoise': The answer is 'Slow and steady wins the race'.,,
8e087047-5116-49be-b0f3-5cd57320f2f2,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""What did the Fox say about the grapes when he gave up?""}",They are sour | They are poisonous | They are not ripe | They are sweet,They are sour,0,From the passage 'The Fox and the Grapes': The answer is 'They are sour'.,,
8e79cff0-d2a7-4562-9a20-4c7ac88e27a8,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""How did the Tortoise win the race?""}",By cheating | By taking a shortcut | By running very fast | By keeping going slowly but steadily,By keeping going slowly but steadily,3,From the passage 'The Hare and the Tortoise': The answer is 'By keeping going slowly but steadily'.,,
911df87f-fd46-494a-a9e2-0be5c581f087,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""What did the Fox want?""}",Some water | The vine | The apples | The grapes,The grapes,3,From the passage 'The Fox and the Grapes': The answer is 'The grapes'.,,
95fe98ff-a24f-45fe-86d4-5ab701cade06,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Crow and the Pitcher"", ""passage"": ""A Crow, half-dead with thirst, came upon a Pitcher which had once been full of water; but when the Crow put its beak into the mouth of the Pitcher he found that only very little water was left in it, and that he could not reach far enough down to get at it.\n\nHe tried, and he tried, but at last had to give up in despair.\n\nThen a thought came to him, and he took a pebble and dropped it into the Pitcher. Then he took another pebble and dropped it into the Pitcher. Then he took another pebble and dropped that into the Pitcher.\n\nAt last, at last, he saw the water mount up near him, and after casting in a few more pebbles he was able to quench his thirst and save his life."", ""question"": ""Why did dropping pebbles help?""}",It cooled the water | It cleaned the water | It made the water level rise | It made a hole,It made the water level rise,2,From the passage 'The Crow and the Pitcher': The answer is 'It made the water level rise'.,,
98fa0d17-5bba-46d2-9625-2ea408d32e64,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Crow and the Pitcher"", ""passage"": ""A Crow, half-dead with thirst, came upon a Pitcher which had once been full of water; but when the Crow put its beak into the mouth of the Pitcher he found that only very little water was left in it, and that he could not reach far enough down to get at it.\n\nHe tried, and he tried, but at last had to give up in despair.\n\nThen a thought came to him, and he took a pebble and dropped it into the Pitcher. Then he took another pebble and dropped it into the Pitcher. Then he took another pebble and dropped that into the Pitcher.\n\nAt last, at last, he saw the water mount up near him, and after casting in a few more pebbles he was able to quench his thirst and save his life."", ""question"": ""How did the Crow feel at the start?""}",Slightly hungry | Half-dead with thirst | Very happy | Quite sleepy,Half-dead with thirst,1,From the passage 'The Crow and the Pitcher': The answer is 'Half-dead with thirst'.,,
9e5d5e2e-853b-4299-a26f-c97300aa8a47,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""How did the Lion get trapped?""}",In a hunter's net | In a cage | In a river | In a hole,In a hunter's net,0,From the passage 'The Lion and the Mouse': The answer is 'In a hunter's net'.,,
a0ea86eb-bb43-4f78-aa38-16ce1d560c9e,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""What did the Hare do during the race?""}",He helped the Tortoise | He took a nap | He got lost | He stopped to eat,He took a nap,1,From the passage 'The Hare and the Tortoise': The answer is 'He took a nap'.,,
a1af6892-84bd-47da-903f-cdc37b2f738b,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Crow and the Pitcher"", ""passage"": ""A Crow, half-dead with thirst, came upon a Pitcher which had once been full of water; but when the Crow put its beak into the mouth of the Pitcher he found that only very little water was left in it, and that he could not reach far enough down to get at it.\n\nHe tried, and he tried, but at last had to give up in despair.\n\nThen a thought came to him, and he took a pebble and dropped it into the Pitcher. Then he took another pebble and dropped it into the Pitcher. Then he took another pebble and dropped that into the Pitcher.\n\nAt last, at last, he saw the water mount up near him, and after casting in a few more pebbles he was able to quench his thirst and save his life."", ""question"": ""What was the Crow's problem?""}",There was no water | The water was dirty | He couldn't reach the water | The pitcher was broken,He couldn't reach the water,2,From the passage 'The Crow and the Pitcher': The answer is 'He couldn't reach the water'.,,
a475e0a0-e131-4515-93a1-5548506a17e6,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Ant and the Grasshopper"", ""passage"": ""In a field one summer's day a Grasshopper was hopping about, chirping and singing to its heart's content. An Ant passed by, bearing along with great toil an ear of corn he was taking to the nest.\n\n\""Why not come and chat with me,\"" said the Grasshopper, \""instead of toiling and moiling in that way?\""\n\n\""I am helping to lay up food for the winter,\"" said the Ant, \""and recommend you to do the same.\""\n\n\""Why bother about winter?\"" said the Grasshopper; \""we have got plenty of food at present.\""\n\nBut the Ant went on its way and continued its toil.\n\nWhen the winter came the Grasshopper had no food, and found itself dying of hunger, while it saw the ants distributing every day corn and grain from the stores they had collected in the summer.\n\nThen the Grasshopper knew: It is best to prepare for the days of necessity."", ""question"": ""What was the Grasshopper doing in summer?""}",Sleeping | Singing and hopping about | Collecting food | Building a house,Singing and hopping about,1,From the passage 'The Ant and the Grasshopper': The answer is 'Singing and hopping about'.,,
a6b36d9f-e2fb-4676-a59b-9b87b0e3d707,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""Who acted as the judge for the race?""}",The Fox | The Bear | The Rabbit | The Owl,The Fox,0,From the passage 'The Hare and the Tortoise': The answer is 'The Fox'.,,
aaa60ab3-a592-4707-83d4-4194082f4d29,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""How many times did the Fox try to get the grapes?""}",Once | Never | Twice | Many times,Many times,3,From the passage 'The Fox and the Grapes': The answer is 'Many times'.,,
abcb927b-0cfd-41d8-a9f3-1b36d58d10c6,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""Who acted as the judge for the race?""}",The Rabbit | The Owl | The Bear | The Fox,The Fox,3,From the passage 'The Hare and the Tortoise': The answer is 'The Fox'.,,
b297683a-8352-4c2a-b0ff-d4333c0cd6b6,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Fox and the Grapes"", ""passage"": ""One hot summer's day a Fox was strolling through an orchard till he came to a bunch of Grapes just ripening on a vine which had been trained over a lofty branch.\n\n\""Just the thing to quench my thirst,\"" said he.\n\nDrawing back a few paces, he took a run and a jump, and just missed the bunch. Turning round again with a One, Two, Three, he jumped up, but with no greater success.\n\nAgain and again he tried after the tempting morsel, but at last had to give it up, and walked away with his nose in the air, saying: \""I am sure they are sour.\""\n\nIt is easy to despise what you cannot get."", ""question"": ""Why couldn't the Fox reach the grapes?""}",There was a fence | They were too far away | They were too high | They were guarded,They were too high,2,From the passage 'The Fox and the Grapes': The answer is 'They were too high'.,,
b29ab938-1b5c-40a4-ade8-477d61489b40,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Hare and the Tortoise"", ""passage"": ""A Hare was making fun of the Tortoise one day for being so slow. \""Do you ever get anywhere?\"" he asked with a mocking laugh.\n\n\""Yes,\"" replied the Tortoise, \""and I get there sooner than you think. I'll run you a race and prove it.\""\n\nThe Hare was much amused at the idea of running a race with the Tortoise, but for the fun of the thing he agreed. So the Fox, who had consented to act as judge, marked the distance and started the runners off.\n\nThe Hare was soon far out of sight, and to make the Tortoise feel very deeply how ridiculous it was for him to try a race with a Hare, he lay down beside the course to take a nap until the Tortoise should catch up.\n\nThe Tortoise meanwhile kept going slowly but steadily, and, after a time, passed the place where the Hare was sleeping. But the Hare slept on very peacefully; and when at last he did wake up, the Tortoise was near the goal. The Hare now ran his swiftest, but he could not overtake the Tortoise in time."", ""question"": ""Why did the Hare make fun of the Tortoise?""}",Because the Tortoise was small | Because the Tortoise couldn't swim | Because the Tortoise was green | Because the Tortoise was slow,Because the Tortoise was slow,3,From the passage 'The Hare and the Tortoise': The answer is 'Because the Tortoise was slow'.,,
b808251e-ee8c-41a1-9efe-69d0525f6ed8,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Goose That Laid the Golden Eggs"", ""passage"": ""A Man and his Wife had the good fortune to possess a Goose which laid a Golden Egg every day. Lucky though they were, they soon began to think they were not getting rich fast enough, and imagining the bird must be made of gold inside, they decided to kill it in order to secure the whole store of precious metal at once.\n\nBut when they cut it open they found it was just like any other goose.\n\nThus, they neither got rich all at once, as they had hoped, nor enjoyed any longer the daily addition to their wealth.\n\nMuch wanting more, they lost all."", ""question"": ""What did they find inside?""}",Silver coins | Lots of gold | Precious gems | It was like any other goose,It was like any other goose,3,From the passage 'The Goose That Laid the Golden Eggs': The answer is 'It was like any other goose'.,,
b9859cae-e263-4332-b6c3-64293f86e965,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Dog and His Reflection"", ""passage"": ""A Dog had stolen a piece of meat out of a butcher's shop, and was crossing a river on his way home, when he saw his own reflection in the stream below.\n\nThinking that it was another dog with another piece of meat, he resolved to make himself master of that also. But when he snapped at the reflection, he dropped the meat he was carrying, and it sank to the bottom and was lost.\n\nHe tried to get it back, but the current carried it away. He searched and searched, but the meat was gone forever.\n\nThe Dog had to go home with nothing."", ""question"": ""What did the Dog see in the water?""}",His own reflection | A bone | A fish | Another dog,His own reflection,0,From the passage 'The Dog and His Reflection': The answer is 'His own reflection'.,,
c50c0ba1-286a-455e-9de2-62e4c23c4c46,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Lion and the Mouse"", ""passage"": ""A Lion lay asleep in the forest, his great head resting on his paws. A timid little Mouse came upon him unexpectedly, and in her fright and haste to get away, ran across the Lion's nose.\n\nRoused from his nap, the Lion laid his huge paw angrily on the tiny creature to kill her.\n\n\""Spare me!\"" begged the poor Mouse. \""Please let me go and some day I will surely repay you.\""\n\nThe Lion was much amused to think that a Mouse could ever help him. But he was generous and finally let the Mouse go.\n\nSome days later, while stalking his prey in the forest, the Lion was caught in the toils of a hunter's net. Unable to free himself, he filled the forest with his angry roaring.\n\nThe Mouse knew the voice and quickly found the Lion struggling in the net. Running to one of the great ropes that bound him, she gnawed it until it parted, and soon the Lion was free.\n\n\""You laughed when I said I would repay you,\"" said the Mouse. \""Now you see that even a Mouse can help a Lion.\"" "", ""question"": ""Why did the Lion let the Mouse go?""}",The Mouse was too small to eat | He was scared | He was too tired | He was generous,He was generous,3,From the passage 'The Lion and the Mouse': The answer is 'He was generous'.,,
c91db789-0337-444d-8dbe-846cbc86e617,english,comprehension,3,"{""type"": ""comprehension"", ""title"": ""The Boy Who Cried Wolf"", ""passage"": ""There was once a young Shepherd Boy who tended his sheep at the foot of a mountain near a dark forest. It was rather lonely for him all day, so he thought upon a plan by which he could get a little company and some excitement.\n\nHe rushed down towards the village calling out \""Wolf, Wolf,\"" and the villagers came out to meet him, and some of them stopped with him for a considerable time.\n\nThis pleased the boy so much that a few days afterwards he tried the same trick, and again the villagers came to his help.\n\nBut shortly after this a Wolf actually did come out from the forest, and began to worry the sheep, and the boy of course cried out \""Wolf, Wolf,\"" still louder than before.\n\nBut this time the villagers, who had been fooled twice before, thought the boy was again deceiving them, and nobody stirred to come to his help.\n\nSo the Wolf made a good meal off the boy's flock, and when the boy complained, the wise man of the village said: \""A liar will not be believed, even when he speaks the truth.\"" "", ""question"": ""What is the moral of this story?""}",Sheep need protection | Always listen to children | Liars will not be believed even when telling the truth | Wolves are dangerous,Liars will not be believed even when telling the truth,2,From the passage 'The Boy Who Cried Wolf': The answer is 'Liars will not be believed even when telling the truth'.,,
