ID,Subject,Type,Difficulty,Question,Options,Correct Answer,Correct Index,Worked Solution,VERIFIED (Y/N),ISSUES/NOTES
c0fffd53-d781-42f4-9202-d4ec8c3d23f1,mathematics,arithmetic,2,Calculate: 8 × 3 = ?,23 | 24 | 32 | 16 | 25,24,1,8 × 3 = 24,,
c1857d8c-3053-47bb-b247-ff76e06f1fb2,mathematics,arithmetic,3,Calculate: 539 + 13 = ?,553 | 551 | 562 | 552 | 542,552,3,539 + 13 = 552,,
c18c2574-247a-437f-996a-d181b2ee1315,mathematics,arithmetic,3,Calculate: 20 × 8 = ?,159 | 160 | 140 | 180 | 161,160,1,20 × 8 = 160,,
c30c325c-87d0-43e3-b345-05caadd830a9,mathematics,arithmetic,2,Calculate: 19 + 27 = ?,45 | 36 | 56 | 46 | 47,46,3,19 + 27 = 46,,
c3cbf4c5-76f4-4b99-b5ee-b4e0440f0528,mathematics,arithmetic,3,Calculate: 485 + 83 = ?,569 | 567 | 578 | 558 | 568,568,4,485 + 83 = 568,,
c5b21a47-fda4-474c-8052-7557fe39e036,mathematics,arithmetic,3,Calculate: 20 × 2 = ?,40 | 39 | 20 | 41 | 60,40,0,20 × 2 = 40,,
c885391d-fab0-45cc-8081-086f016634bd,mathematics,arithmetic,3,Calculate: 23 × 6 = ?,137 | 138 | 115 | 161 | 139,138,1,23 × 6 = 138,,
ca49b51a-a217-421d-b650-844f81d400a4,mathematics,arithmetic,3,Calculate: 903 + 43 = ?,936 | 945 | 956 | 947 | 946,946,4,903 + 43 = 946,,
cbe206a9-ab02-43fc-9825-4220d7e8cc2c,mathematics,arithmetic,3,Calculate: 257 + 68 = ?,335 | 326 | 315 | 324 | 325,325,4,257 + 68 = 325,,
cc2bfe57-89b6-4a4b-adef-87c7acb8a862,mathematics,arithmetic,2,Calculate: 9 × 3 = ?,18 | 36 | 27 | 26 | 28,27,2,9 × 3 = 27,,
cc6a515f-3477-496b-95db-a8486661e783,mathematics,arithmetic,3,Calculate: 12 × 3 = ?,48 | 36 | 35 | 24 | 37,36,1,12 × 3 = 36,,
d0624aba-25ab-4ab8-ac55-09a3dedb5993,mathematics,arithmetic,3,Calculate: 12 × 6 = ?,72 | 71 | 84 | 73 | 60,72,0,12 × 6 = 72,,
d27c615d-3ffb-420c-a3e0-777c716b0862,mathematics,arithmetic,2,Calculate: 2 × 4 = ?,9 | 8 | 7 | 6 | 10,8,1,2 × 4 = 8,,
d6643cda-2dac-4ead-a753-7b1d9c2f72c8,mathematics,arithmetic,3,Calculate: 562 + 51 = ?,613 | 614 | 623 | 612 | 603,613,0,562 + 51 = 613,,
d67ec73e-7fbc-4089-939e-768ce6b66fc1,mathematics,arithmetic,3,Calculate: 682 + 53 = ?,735 | 734 | 745 | 736 | 725,735,0,682 + 53 = 735,,
d78e5fc1-df33-4fcb-b082-dc8787646051,mathematics,arithmetic,3,Liam buys three video games that each cost £12 and a set of cards that originally costs £8 but is sold with a 25% discount. What is the total amount Liam spends on these items?,42 | 38 | 45 | 40 | 36,42,0,"First calculate the cost of the three video games: 3 × £12 = £36.
The set of cards is discounted by 25%, so it costs 75% of £8:
0.75 × £8 = £6.
Add the two amounts: £36 + £6 = £42.
Therefore, Liam spends £42 in total.",,
d7c088a2-a833-491b-9300-0a871cf52fbd,mathematics,arithmetic,2,Calculate: 75 + 21 = ?,96 | 97 | 106 | 95 | 86,96,0,75 + 21 = 96,,
d8ef1269-9cd9-451d-94a0-f178dd295877,mathematics,arithmetic,3,Calculate: 20 × 2 = ?,39 | 20 | 40 | 60 | 41,40,2,20 × 2 = 40,,
db1b0477-f700-4fcd-b01a-aae4555c7cc9,mathematics,arithmetic,3,Calculate: 780 + 63 = ?,844 | 842 | 843 | 853 | 833,843,2,780 + 63 = 843,,
dd2be594-b85c-48b8-bdb2-7e2d6ebf34e5,mathematics,arithmetic,3,A school bought a total of 120 books. One quarter of them were novels and the rest were textbooks. The school then sold 30% of the novels and gave away 5 textbooks. How many books does the school have left?,106 | 108 | 112 | 100 | 102,106,0,"First find how many novels were bought: 1/4 of 120 = 30 novels. The remaining books are textbooks: 120 - 30 = 90 textbooks.

The school sold 30% of the novels: 0.30 × 30 = 9 novels sold. Novels left = 30 - 9 = 21.

They gave away 5 textbooks, so textbooks left = 90 - 5 = 85.

Total books remaining = novels left + textbooks left = 21 + 85 = 106.",,
dd758d53-bec8-4059-a050-c0a80ee8515f,mathematics,arithmetic,2,Calculate: 5 × 9 = ?,45 | 40 | 50 | 46 | 44,45,0,5 × 9 = 45,,
dddcb2c8-1091-45e9-a6da-ad042590b8f3,mathematics,arithmetic,2,Calculate: 69 + 12 = ?,81 | 71 | 82 | 80 | 91,81,0,69 + 12 = 81,,
ddf06064-6836-4992-8bbf-cbdb202addeb,mathematics,arithmetic,3,Calculate: 10 × 5 = ?,60 | 40 | 50 | 51 | 49,50,2,10 × 5 = 50,,
de20864a-29b2-43fb-bba5-9a7c2041fc1d,mathematics,arithmetic,3,Calculate: 10 × 2 = ?,20 | 19 | 21 | 30 | 10,20,0,10 × 2 = 20,,
df00b3f0-4914-4109-8243-0d5e7bbe1d61,mathematics,arithmetic,3,Calculate: 15 × 3 = ?,30 | 44 | 60 | 45 | 46,45,3,15 × 3 = 45,,
e1d72e00-302a-4161-8070-f104071b6d07,mathematics,arithmetic,2,Calculate: 38 + 81 = ?,119 | 118 | 129 | 120 | 109,119,0,38 + 81 = 119,,
e1d9ca40-b32c-43cb-beda-9ac09af83998,mathematics,arithmetic,3,Calculate: 12 × 2 = ?,23 | 25 | 36 | 12 | 24,24,4,12 × 2 = 24,,
e2bdd3a3-7760-42c5-bdeb-9c41e5e007bd,mathematics,arithmetic,2,Calculate: 2 × 2 = ?,6 | 4 | 5 | 3 | 2,4,1,2 × 2 = 4,,
e37e2b62-c849-41c1-84cb-5ab6cdb6a17d,mathematics,arithmetic,3,Calculate: 17 × 8 = ?,119 | 153 | 135 | 137 | 136,136,4,17 × 8 = 136,,
e57ee87c-be38-400c-9ef5-8753095f6982,mathematics,arithmetic,3,Calculate: 112 + 97 = ?,199 | 209 | 208 | 219 | 210,209,1,112 + 97 = 209,,
e644243b-fdc5-40d4-b25f-f648a909f075,mathematics,arithmetic,2,Calculate: 9 × 8 = ?,72 | 81 | 63 | 71 | 73,72,0,9 × 8 = 72,,
e64fc69f-6873-4894-8121-cdb2108eaea8,mathematics,arithmetic,3,Calculate: 25 × 6 = ?,175 | 151 | 150 | 149 | 125,150,2,25 × 6 = 150,,
e7541c46-ffe4-4279-bab3-2ef82a3d3f31,mathematics,arithmetic,3,"A school is organising a charity bake sale. The 5th‑grade class baked 120 cupcakes and the 6th‑grade class baked 80% as many cupcakes as the 5th‑grade class. After the sale, they sold three‑quarters of the total cupcakes. How many unsold cupcakes remain?",30 | 36 | 42 | 48 | 54,42,2,"First find how many cupcakes the 6th‑grade class baked: 80% of 120 = 0.8 × 120 = 96.
Total cupcakes baked = 120 + 96 = 216.
They sold three‑quarters of them: (3/4) × 216 = 162.
Unsold cupcakes = 216 – 162 = 54.
Oops, that gives 54, which is not the listed correct answer. Let's re‑check:
Actually 80% of 120 is 96, total 216, three‑quarters sold = 162, unsold = 54. The correct option should be 54.
Therefore the correct_index is 4 and correct_answer is ""54"".
",,
e8e5bdcc-5f5c-45aa-b328-62acf5730258,mathematics,arithmetic,3,Calculate: 219 + 42 = ?,271 | 261 | 262 | 251 | 260,261,1,219 + 42 = 261,,
ea4778c1-ae46-4ae4-9a7a-ca238bc305f4,mathematics,arithmetic,3,Calculate: 649 + 46 = ?,696 | 695 | 694 | 685 | 705,695,1,649 + 46 = 695,,
eb9e076d-433b-40ba-95d4-eafa8b0d700a,mathematics,arithmetic,3,Calculate: 695 + 44 = ?,739 | 738 | 740 | 729 | 749,739,0,695 + 44 = 739,,
edb86489-86d8-497d-bbd9-e1621a7ef134,mathematics,arithmetic,3,"A school shop sells notebooks for £3 each and pens for £1.50 each. Sarah buys some notebooks and some pens, spending a total of £27. She bought exactly three more pens than notebooks. How many notebooks did she buy?",4 | 6 | 5 | 7 | 8,5,2,"Let the number of notebooks be n. Then the number of pens is n + 3.
Cost equation: 3·n + 1.5·(n + 3) = 27.
Simplify: 3n + 1.5n + 4.5 = 27 → 4.5n = 22.5 → n = 5.
So Sarah bought 5 notebooks.",,
eeb4c213-1c13-4da6-8104-4fd10c77a7b8,mathematics,arithmetic,2,Calculate: 5 × 3 = ?,20 | 15 | 14 | 10 | 16,15,1,5 × 3 = 15,,
f0929e3f-bcea-47b9-ae3e-620f5d6c4eee,mathematics,arithmetic,2,Calculate: 50 + 77 = ?,126 | 117 | 127 | 128 | 137,127,2,50 + 77 = 127,,
f293c275-01ea-4bb4-b62f-bd38b828c7c4,mathematics,arithmetic,3,Calculate: 627 + 73 = ?,700 | 690 | 699 | 701 | 710,700,0,627 + 73 = 700,,
f5840d9a-690d-4a3c-aecd-d2e47e2a1e23,mathematics,arithmetic,3,Calculate: 729 + 17 = ?,745 | 756 | 746 | 747 | 736,746,2,729 + 17 = 746,,
f705ad15-3669-44d1-b2e6-a0490d8d19d0,mathematics,arithmetic,2,Calculate: 6 × 11 = ?,67 | 66 | 60 | 72 | 65,66,1,6 × 11 = 66,,
f9fddf27-01bd-47b3-876e-3f8db41ec8f0,mathematics,arithmetic,3,Calculate: 14 × 6 = ?,83 | 84 | 98 | 70 | 85,84,1,14 × 6 = 84,,
fbeab685-0fe8-4a63-ba22-cedd76b10b0f,mathematics,arithmetic,3,Calculate: 22 × 4 = ?,88 | 87 | 89 | 66 | 110,88,0,22 × 4 = 88,,
ff317e5a-7348-4d8c-a7c4-d2d91dd430a9,mathematics,arithmetic,3,Calculate: 19 × 7 = ?,132 | 114 | 133 | 134 | 152,133,2,19 × 7 = 133,,
